spkt,spkid
0.8676666666666648,4032
0.8676666666666684,1181
0.8676666666666684,3659
0.8676999999999992,3889
0.8676999999999992,3976
0.8677000000000064,1970
0.8677333333333337,3526
0.8677666666666681,671
0.867799999999999,2400
0.867833333333337,4270
0.8678666666666697,5476
0.8678666666666714,4015
0.8679333333333332,4549
0.8679666666666677,2272
0.8680000000000021,675
0.8680000000000092,2117
0.8680999999999983,2476
0.8681000000000019,5140
0.8681333333333363,4497
0.8681333333333399,1294
0.8681666666666636,5138
0.8681666666666672,1840
0.8683333333333323,1240
0.8683333333333332,5102
0.8683666666666672,101
0.8684666666666665,994
0.8684666666666674,2366
0.8684666666666772,3202
0.86850000000004,194
0.8685333333333332,5308
0.8685333333333389,3399
0.8686000000000007,3843
0.8686333333333351,1016
0.8686333333333351,2009
0.8686333333333351,4671
0.8687000000000005,5458
0.868700000000004,1274
0.8687666666666694,3326
0.8687666666667155,1709
0.8688000000000038,4209
0.8688000000000073,117
0.8688666666666691,3143
0.8688666666666691,5132
0.8688999999999965,4581
0.8689,1848
0.8689,5329
0.8689999999999998,1165
0.8689999999999998,3092
0.8689999999999998,5136
0.86903333333332,242
0.8690333333333378,2688
0.8690666666666615,3850
0.869133333333334,5380
0.8691333333333375,2695
0.8691666666666684,2683
0.8691666666666684,4484
0.8691666666666684,4688
0.8691666666666684,5140
0.869166666666672,2111
0.869166666666672,4706
0.8691999999999993,2413
0.8692000000000011,4462
0.869233333333332,1197
0.8692666666666682,657
0.8692666666666682,3678
0.8693333333333371,5510
0.8693666666666644,3698
0.8693666666666666,92
0.8693666666666671,2610
0.8693666666666715,5432
0.8694333333330633,1095
0.8694333333332906,2601
0.8694333333333475,538
0.8694666666666677,2454
0.8694999999999986,3640
0.8694999999999986,5397
0.8695000000000022,1126
0.8695333333333335,5342
0.8695333333333366,1216
0.8695333333333366,1975
0.8695999999999984,3851
0.8696000000000002,3869
0.8696000000000019,3373
0.8696000000000019,4669
0.8696000000000055,1985
0.8696000000000055,4555
0.8696333333333257,2052
0.8696666666666664,2374
0.8697000000000017,1222
0.869733333333329,488
0.8697333333333361,674
0.8697333333333361,3832
0.8697333333333432,3529
0.869766666666667,4675
0.8697666666666706,2739
0.8697999999999979,4908
0.8698333333333323,4456
0.8698333333333337,5331
0.8698333333333359,5166
0.8698666666666668,446
0.8698666666666668,1213
0.8699000000000012,2863
0.8699000000000012,3569
0.8699333333333357,862
0.8699666666666666,599
0.8699999999999974,3130
0.8699999999999974,3819
0.8699999999999974,4002
0.870000000000001,2458
0.8700333333333319,5425
0.870033333333339,1973
0.870033333333339,2031
0.8700666666666672,2391
0.8700666666666699,5144
0.8701000000000008,1247
0.8701000000000008,4233
0.8701333333333352,1234
0.8701333333333352,2293
0.8701333333333352,2399
0.8701333333333565,809
0.8701666666666661,3635
0.8701666666666767,29
0.8702000000000005,2438
0.8702666666666659,2281
0.8702666666666694,3372
0.8702666666666694,4210
0.870266666666673,656
0.8703333333333347,2118
0.8703666666666692,4227
0.8703666666666692,4503
0.8704000000000036,2548
0.8704000000000036,3521
0.8704333333333345,2437
0.8704999999999927,2576
0.8704999999999927,4379
0.8704999999999927,5577
0.8705333333333272,119
0.8705333333333343,723
0.8705333333333343,4566
0.8705333333333414,5231
0.8705666666666687,4471
0.8705666666666687,5163
0.8705999999999996,3853
0.8706000000000031,3421
0.8706000000000031,3698
0.870633333333334,2426
0.870633333333334,3866
0.870633333333334,5404
0.8706666666666649,3184
0.8706666666666933,346
0.8706999999999994,2282
0.8706999999999994,4685
0.8707000000000003,2621
0.8707333333333374,4528
0.8707666666666665,610
0.8708333333333371,4551
0.8708333333333371,4713
0.870866666666668,4522
0.8708666666666716,729
0.8708666666666716,2119
0.8708666666666716,2724
0.8708666666666716,2762
0.8708999999999989,3827
0.8708999999999998,5109
0.870900000000006,148
0.870900000000006,5219
0.8709333333333333,5128
0.8709333333333351,3089
0.8709666666666607,131
0.8709666666666678,1152
0.8710000000000022,3136
0.8710333333333296,2190
0.8710666666666675,993
0.8710666666666782,2123
0.8710999999999984,2159
0.8711000000000055,4561
0.8711333333333329,5438
0.8711333333333346,1161
0.87113333333334,1271
0.8711666666666709,5406
0.8712000000000018,3403
0.8712666666666671,1842
0.8712666666666671,2612
0.8712666666666671,5377
0.8712666666666706,3442
0.871299999999998,1247
0.8713000000000015,2670
0.8713666666666668,2776
0.8713666666666677,2382
0.8713999999999977,2458
0.8714333333333322,3086
0.8714333333333322,5394
0.8714333333333335,5322
0.8714333333333428,2544
0.8714666666666666,580
0.8714666666666666,2636
0.8715666666666664,1761
0.8716000000000008,3144
0.8716000000000008,3371
0.8716333333333353,5163
0.8716666666666679,4449
0.871699999999997,3179
0.8717000000000006,2615
0.8717000000000041,697
0.8717333333333386,12
0.8717666666666659,5424
0.871766666666673,1959
0.871766666666673,3566
0.8717999999999932,1120
0.8718333333333348,3109
0.8719000000000108,297
0.8719333333333346,3637
0.8719333333333346,4865
0.8719666666666619,3823
0.871966666666669,4879
0.8720000000000008,2354
0.8720666666666688,4901
0.8720999999999997,5153
0.8720999999999997,5398
0.8721333333333341,3643
0.8721333333333376,4500
0.8721999999999923,2064
0.8722333333333374,3362
0.872233333333341,2081
0.8722666666666683,3404
0.8722999999999956,2085
0.8723333333333301,2493
0.8723333333333372,3430
0.8723666666666667,604
0.8723999999999998,2377
0.8724000000000007,1175
0.8724000000000061,3433
0.8724333333333334,2630
0.8725000000000023,1230
0.8725999999999985,3845
0.8726000000000003,2638
0.8726000000000056,1279
0.8726000000000056,4290
0.87263333333334,2090
0.872666666666646,4369
0.8726666666666674,5413
0.8726666666666887,240
0.8726999999999947,4275
0.8727000000000005,4825
0.8727000000000018,1950
0.8727000000000089,2122
0.8727333333333345,4472
0.8727333333333362,4220
0.8727666666666707,3677
0.8728000000000975,914
0.8728333333333325,1762
0.8728333333333325,4024
0.8728333333333325,5462
0.8728333333333342,3098
0.8729,5338
0.8729000000000005,5096
0.8729000000000013,3154
0.8729333333333216,3210
0.8729333333333358,4129
0.8729666666666702,3427
0.8729999999999905,5563
0.8730000000000011,959
0.8730333333333333,620
0.8730333333333355,2662
0.8730999999999938,1341
0.8731000000000009,4029
0.8731000000000009,5188
0.873100000000008,1766
0.873100000000008,2141
0.873100000000008,2848
0.8731333333333353,4491
0.8731666666666698,658
0.8731999999999998,2353
0.8732333333333315,3936
0.8732333333333351,2450
0.8732333333333386,4241
0.8732666666666695,3365
0.8733333333333335,5336
0.8733333333333348,2772
0.8733666666666693,4522
0.8734000000000002,1871
0.8734000000000037,4641
0.8734666666666726,4726
0.8735000000000004,4853
0.8735333333333344,4439
0.8735333333333415,4235
0.8735666666666679,2350
0.8735666666666688,662
0.8735666666666688,3985
0.873599999999982,1392
0.873599999999982,1651
0.8736000000000104,5454
0.8736333333333448,4117
0.8736666666666686,4521
0.8736999999999995,1281
0.8736999999999995,4144
0.873700000000003,4888
0.8737333333333339,1021
0.8737333333333339,2432
0.8737666666666684,4712
0.8737999999999957,5442
0.8737999999999992,2394
0.8738000000000028,2109
0.8738666666666646,3981
0.8738666666666668,593
0.8738999999999919,2524
0.873899999999999,4133
0.8739000000000061,2554
0.8739333333333335,732
0.8739333333333406,2021
0.8739666666666666,5338
0.8739999999999952,2181
0.8739999999999988,2686
0.8740000000000006,4462
0.8740666666666641,2280
0.8740666666666668,581
0.8740999999999985,3993
0.8741000000000021,3661
0.8741000000000021,5197
0.8741666666666665,2377
0.8741666666666674,4514
0.8742000000000019,3978
0.8742333333333328,5377
0.8742333333333328,5383
0.8742333333333336,2611
0.8742666666666672,2634
0.8742666666666707,756
0.8742666666666707,2587
0.8743333333333325,1219
0.8743333333333361,3826
0.8743999999999943,1622
0.8743999999999996,3873
0.8744000000000014,468
0.8744000000000085,3441
0.8744333333333323,4856
0.8744333333333336,4843
0.8744333333333429,4312
0.8744333333333998,5291
0.8744999999999994,3892
0.8745000000000012,4506
0.8745333333333356,5172
0.8745666666666629,4518
0.8745666666666674,2614
0.8745666666666807,2163
0.8746333333333354,2550
0.874666666666668,3369
0.874666666666684,28
0.8747000000000007,2683
0.8747333333333334,5349
0.8747333333333338,4835
0.8747333333333351,2707
0.874766666666666,2444
0.8748000000000005,4556
0.8748333333333314,3897
0.8748666666666765,3574
0.8749000000000002,5158
0.8749000000000251,2586
0.8749000000000251,3244
0.8749333333333338,2382
0.8749333333333382,745
0.8749666666666371,351
0.8749666666666656,4697
0.8749666666666691,4503
0.874966666666694,2249
0.875,3334
0.8750333333333344,169
0.8750333333333344,2396
0.8750333333333344,4567
0.8750333333333629,3963
0.8750666666666689,984
0.8750666666666689,1182
0.8751000000000033,155
0.8751000000000886,552
0.8751333333333342,2455
0.8751333333333342,5391
0.875166666666658,2825
0.8751666666666615,2392
0.8751666666666686,4490
0.8751666666666722,4236
0.8752666666666684,5198
0.8753000000000011,2791
0.87530000000001,2760
0.8753333333333444,1749
0.8753666666666646,2488
0.8753666666666717,2756
0.8754000000000008,5488
0.8754333333333335,2424
0.8754666666666253,2991
0.8754666666666671,2625
0.875466666666668,5558
0.8755000000000024,1264
0.8755333333333368,4033
0.8755666666666677,1003
0.8755666666666677,3858
0.8755666666666713,3139
0.8756666666666675,4530
0.8756999999999984,5386
0.8757000000000001,5460
0.8757666666666637,1621
0.8757666666666672,3870
0.8758000000000017,4493
0.8758000000000017,4688
0.8758666666666666,5329
0.875866666666667,3123
0.875866666666667,3864
0.875866666666667,4715
0.8759000000000015,2043
0.8759333333333323,2416
0.8759333333333341,1161
0.8759333333333359,25
0.8759333333333359,3645
0.8759666666666561,2487
0.8759666666666668,5377
0.8759666666666703,3390
0.8759999999999977,2393
0.8759999999999994,3891
0.8760000000000048,2516
0.876033333333325,2818
0.8760333333333374,3359
0.876100000000001,4021
0.8761333333333319,3067
0.8761333333333319,5385
0.8761333333333354,5527
0.876166666666677,3518
0.8761999999999999,5325
0.8762000000000008,5351
0.8762333333333352,5482
0.8762666666666679,1188
0.8762666666666732,463
0.8762999999999863,538
0.8763000000000005,675
0.8763000000000005,3852
0.8763000000000005,4716
0.8763333333333341,1858
0.8763333333333341,2621
0.876333333333335,1901
0.876333333333335,2669
0.876333333333335,2739
0.8764000000000038,2750
0.8764333333333338,2350
0.8765000000000001,2628
0.8765000000000001,3358
0.8765000000000001,3932
0.8765000000000072,3526
0.8765333333333345,3081
0.8765666666666618,2872
0.8765999999999998,5354
0.8766333333333307,1607
0.8766333333333449,2117
0.8766666666666669,2621
0.8766666666666687,4516
0.876700000000028,5292
0.876733333333334,454
0.8767666666666685,3113
0.8767999999999994,4868
0.8768000000000029,107
0.876833333333332,1161
0.8768333333333374,4272
0.8768666666666647,4154
0.8768666666666682,4502
0.8768999999999778,1069
0.8768999999999991,3122
0.8768999999999991,3865
0.8769000000000027,4861
0.8769000000000062,2504
0.876966666666668,646
0.8769999999999989,3849
0.8770333333333369,3375
0.8770666666666678,5348
0.8771000000000004,5118
0.8771000000000058,3118
0.8771333333333349,3324
0.8771666666666533,4779
0.8771666666666675,682
0.877200000000002,1248
0.877200000000002,4551
0.8772333333333364,712
0.8772333333333364,3687
0.8773000000000017,3656
0.8773000000000053,3561
0.8773333333333397,3525
0.8774000000000006,2389
0.8774000000000797,2600
0.877433333333336,667
0.877433333333336,3151
0.8774666666666668,623
0.8774999999999977,2054
0.8775000000000004,2371
0.8775333333333357,2671
0.8775333333333357,3386
0.8776000000000002,2633
0.877600000000001,2273
0.8776333333333355,2272
0.8776666666666668,595
0.8776999999999973,3128
0.8776999999999973,3846
0.877699999999999,3897
0.8778000000000006,4490
0.8778333333333421,4117
0.8778666666666659,2419
0.8778666666666766,3517
0.8778999999999968,1608
0.8779000000000003,992
0.8779000000000003,3658
0.8779333333333348,967
0.8779333333333348,4673
0.8779333333333383,659
0.8779333333333383,4252
0.8779666666666799,1638
0.8780000000000001,1343
0.8780333333333337,5116
0.8780333333333346,2486
0.8781000000000034,3794
0.8781333333333379,2119
0.8781666666666688,5461
0.8782000000000068,2031
0.8782333333333341,5219
0.8783333333333445,4642
0.8784000000000134,5231
0.8784333333333332,5308
0.8784333333333336,445
0.8784333333333336,3819
0.8784333333333336,4632
0.8784333333333372,3387
0.8784333333333407,5448
0.8784666666666681,2811
0.8784666666666681,2858
0.8784666666666752,1992
0.8785000000000025,492
0.8785000000000025,798
0.8785333333333334,621
0.8785666666666678,4203
0.8785666666666678,4696
0.8786333333333332,637
0.878633333333334,1848
0.8787000000000003,2768
0.8787000000000091,2164
0.8787333333333294,2831
0.8787333333333365,1213
0.8787333333333365,2736
0.8787999999999982,989
0.8788000000000018,2668
0.8788000000000018,4495
0.8788333333333327,980
0.8788333333333327,2476
0.8788333333333331,59
0.8788333333333398,5443
0.8788999999999998,585
0.8789000000000016,2038
0.8789000000000016,4503
0.8789666666666562,3708
0.8789666666666687,5476
0.8789666666666704,1615
0.8790000000000049,674
0.8790333333333535,1461
0.8790666666666684,3074
0.8790666666666702,5387
0.8790999999999993,5346
0.8791000000000002,4819
0.8791000000000011,2292
0.879133333333332,4663
0.8791333333333426,1753
0.8791666666666629,1608
0.8791666666666669,4834
0.8791666666666673,2615
0.8792000000000009,992
0.8792000000000009,3396
0.8792333333337865,3015
0.8792666666666662,2062
0.8793333333333351,676
0.8793333333333351,732
0.8793333333333351,4695
0.8793666666666669,2377
0.8793666666666677,1175
0.8793666666666695,3998
0.8793666666667832,221
0.8794333333333313,1214
0.8794333333333313,4901
0.8794333333333384,249
0.8794333333333384,2124
0.8794333333333384,3129
0.8795000000000002,3442
0.8795000000000073,1766
0.8795333333333328,5345
0.8795333333333333,596
0.8795333333333346,3987
0.8795333333333382,5147
0.879566666666662,2816
0.8795666666666664,5119
0.8795666666666668,5310
0.879566666666669,4488
0.8795999999999999,1190
0.8796000000000004,106
0.8796666666666653,4643
0.8796666666666724,3448
0.8796666666666795,3203
0.8796999999999997,5164
0.8797000000000139,4770
0.8797666666666668,5370
0.879800000000003,1749
0.8798333333333375,764
0.8798333333333375,1350
0.8799000000000206,535
0.8799333333333337,5169
0.8799333333333372,3322
0.8799666666666681,3355
0.8799666666666681,3379
0.8799666666666681,3399
0.8800333333333343,2382
0.8800666666666714,719
0.8800666666666714,2022
0.8801333333333332,3118
0.8801666666666672,57
0.8801666666666677,697
0.8801666666666677,2288
0.8801999999999985,4882
0.8802333333333365,1930
0.880266666666671,1779
0.8802999999999912,5546
0.8802999999999983,2435
0.8802999999999983,2438
0.8803000000000001,3865
0.8803000000000019,4669
0.8803000000000054,4259
0.8803333333333363,2673
0.8804000000000087,2509
0.880466666666667,3635
0.8805333333333341,2628
0.8805333333333394,5441
0.8805666666666667,5112
0.8805999999999994,5366
0.8806333333333356,2683
0.8806333333333356,4246
0.8806666666666665,3634
0.88066666666667,1916
0.8806999999999974,3853
0.8807333333333336,5129
0.8807333333333389,4215
0.8807666666666734,4706
0.8807999999999971,4883
0.8808000000000007,5155
0.8808000000000078,4577
0.8808333333333338,4822
0.8809000000000005,3351
0.8809333333333349,993
0.8809333333333456,5553
0.8809666666666658,4269
0.8809666666666676,1157
0.8810000000000002,2270
0.8810000000000002,4001
0.8810333333333347,4196
0.8810666666666673,5459
0.8810666666666691,2487
0.8810666666666691,4210
0.8811,2398
0.8811,3372
0.8811,5097
0.8811000000000035,115
0.8811000000000035,3433
0.8811000000000035,5143
0.8811000000000035,5186
0.8811333333333344,4464
0.8811333333333344,5490
0.881133333333338,1774
0.8811666666666724,3582
0.8812333333333306,5371
0.8812333333333333,1865
0.8812666666666615,2102
0.8812666666666686,1255
0.8812666666666686,4448
0.8812666666666686,4552
0.8812999999999995,5139
0.8813000000000102,546
0.881333333333334,4220
0.881333333333334,5134
0.8813666666666506,3959
0.8813999999999993,3444
0.8813999999999993,5360
0.8814000000000028,4879
0.8814000000000064,445
0.8814000000000064,658
0.8814333333333337,2751
0.8814999999999991,2675
0.8815000000000008,5482
0.8815000000000026,5510
0.88153333333333,5447
0.881533333333337,676
0.8815666666666679,1178
0.8815666666666715,3125
0.8815666666666715,4158
0.8816000000000002,593
0.881633333333335,3332
0.8816333333333546,834
0.8817000000000004,4445
0.8817000000000021,2728
0.881766666666671,456
0.8817666666666781,2120
0.8817666666666923,44
0.8818000000000055,4551
0.8818000000000268,2761
0.8818333333333328,4015
0.8818666666666672,476
0.8818666666666672,2436
0.8818666666666672,4503
0.881866666666669,3331
0.8818999999999946,2291
0.8819000000000017,657
0.8819333333333361,3677
0.8819333333333361,5142
0.8819666666666688,4468
0.8819666666666706,1975
0.8819666666666706,2185
0.8820666666666686,4441
0.8820666666667876,4998
0.8820999999999941,176
0.882166666666663,4698
0.8821666666666665,3825
0.8821666666669898,4807
0.8822333333333319,2280
0.8822333333333336,4843
0.8823000000000008,4469
0.882333333333337,4459
0.8823666666666696,723
0.8823999999999987,5373
0.882433333333335,3333
0.882466666666673,5228
0.8824666666666872,862
0.8825000000000003,4543
0.8825333333333338,2350
0.8825333333333347,963
0.8825333333333347,4222
0.8825666666666665,2385
0.8825666666666692,4556
0.8826000000000036,3445
0.8826333333333309,1209
0.882633333333338,2012
0.8826666666666618,2401
0.8826666666668643,4755
0.8827333333333343,3215
0.8827333333333343,3566
0.8827666666666687,5195
0.8827999999999747,908
0.8828333333333331,2371
0.882833333333334,4879
0.8828333333333376,2114
0.882866666666672,2723
0.882866666666672,3514
0.8828999999999922,809
0.8828999999999994,5150
0.8829000000000029,2681
0.8829000000000029,3405
0.8829000000000065,1769
0.8829666666666669,5329
0.8829666666666682,2282
0.8829666666666682,4499
0.8829999999999956,796
0.883,607
0.8830000000000027,5153
0.8830333333333318,3077
0.8830333333333336,5378
0.883066666666668,1168
0.883066666666668,5465
0.8831000000000024,5156
0.883100000000006,3120
0.8831333333333338,71
0.8831333333333369,5191
0.8831666666666678,3645
0.8832333333333366,2720
0.8832666666666693,3101
0.8832666666666711,3427
0.8833000000000002,5118
0.8833000000000002,5491
0.8833333333333329,1211
0.8833666666666673,662
0.8833666666666691,3072
0.8833666666666709,1911
0.8833999999999946,2290
0.8834666666666671,2393
0.8834666666666688,5481
0.883499999999998,1651
0.8834999999999997,1170
0.8835333333333324,117
0.8835333333333324,1241
0.883533333333336,4507
0.8835333333333395,453
0.8835666666666668,1181
0.8835666666666668,2193
0.8835999999999995,5364
0.8836000000000013,2281
0.8836333333333641,4340
0.8837666666666668,5326
0.8837666666666681,3340
0.8837666666667019,273
0.8838000000000008,2724
0.8838000000000008,2777
0.8838333333333424,3583
0.8838666666666679,3890
0.8838666666666697,3333
0.8838666666666697,3347
0.8838666666666768,3864
0.8838999999999828,4581
0.8839000000000112,3558
0.883933333333335,3107
0.883966666666673,1270
0.8839666666666801,2163
0.8840000000000003,2042
0.8840000000000003,4645
0.8840666666666657,3655
0.8840666666666692,732
0.8840666666666692,3363
0.8840666666666692,3677
0.8840666666666692,4638
0.8841000000000001,1893
0.8841000000000001,5112
0.8841000000000019,1173
0.8841333333333337,2636
0.884266666666667,5104
0.8842666666666688,3378
0.8842666666666688,4896
0.8842666666666688,5135
0.8842666666666759,803
0.8843000000000032,3431
0.8843333333334158,2948
0.8843666666666685,3341
0.884400000000003,1903
0.8844333333333334,615
0.8844666666666683,2285
0.8844666666666825,5563
0.884500000000001,4440
0.8845000000000027,3123
0.8845000000000027,3974
0.8845333333333336,2613
0.8845333333333372,5499
0.8845666666666663,5122
0.8845666666666681,3824
0.8845666666666716,1355
0.8846000000000007,3094
0.8846000000000007,3338
0.884666666666666,583
0.8847000000000023,2451
0.8847000000000023,4438
0.8847333333333438,2151
0.8847666666666667,5098
0.8847999999999985,716
0.8848666666666674,4633
0.8848666666666691,1179
0.8848666666666691,5482
0.8848999999999947,2268
0.8849,5096
0.8849000000000018,2405
0.8849333333333362,147
0.8849666666666671,3631
0.8849666666666707,1018
0.884999999999998,5206
0.8850000000000016,4687
0.8850333333333396,3433
0.8850999999999978,3634
0.8851333333333322,3852
0.8852666666666629,2708
0.8853,2628
0.8853000000000009,3529
0.8853000000000009,4715
0.8853333333333335,2614
0.8853333333333353,1749
0.8853333333333389,4195
0.885366666666668,4443
0.8853666666666697,4250
0.8854000000000006,2683
0.8854333333333333,1875
0.8854333333333386,1898
0.8854666666666731,3448
0.8854999999999933,2043
0.8855,5315
0.8855000000000004,2632
0.8855000000000075,2137
0.885533333333334,1862
0.8855333333333348,1915
0.8855333333333348,3697
0.8856000000000002,3424
0.8856000000000037,664
0.8856000000000108,4576
0.8856333333333337,4845
0.8856666666666619,4677
0.8856666666666668,102
0.8856999999999999,674
0.8857333333333326,3322
0.8857333333333344,3847
0.8857666666666688,4463
0.8857999999999997,3833
0.8858000000000015,4456
0.8858000000000033,1980
0.8858666666666686,2690
0.8858666666666686,3663
0.8858666666666686,4480
0.8858666666666721,656
0.8859000000000004,2359
0.8859000000000004,2612
0.8859000000000012,5460
0.8860000000000028,4532
0.8860333333333372,4203
0.8860333333333443,1120
0.8860666666666663,3883
0.8860666666666681,4493
0.8860666666666788,5224
0.886066666666693,351
0.886099999999999,3861
0.886099999999999,5194
0.886099999999999,5414
0.8860999999999999,2609
0.8861000000000008,3344
0.8861333333333334,2424
0.8861666666666679,477
0.8861666666666821,782
0.8861666666666821,4040
0.8861999999999988,5394
0.8862000000000023,5231
0.8862333333333297,3936
0.886233333333335,3326
0.8862333333333368,3440
0.8862999999999985,4503
0.8862999999999985,5415
0.8863000000000021,4208
0.886333333333333,3938
0.886333333333333,5131
0.8863333333333365,3666
0.8863666666666674,2668
0.8864000000000019,2396
0.8864000000000019,4567
0.8864666666665926,2918
0.886466666666669,4482
0.8864999999999839,2588
0.8864999999999981,3931
0.8865333333333325,487
0.8865666666666243,2227
0.886566666666667,4685
0.8866000000000014,5515
0.8866333333333323,3662
0.8866333333333323,4693
0.8866333333333358,2825
0.8866666666666632,2671
0.8866666666666685,3338
0.8866666666666703,3988
0.8866999999999976,2272
0.8867333333333334,593
0.8867333333333356,2461
0.8867333333333391,2736
0.8867666666666674,2620
0.8868666666666671,4840
0.8868999999999971,490
0.8868999999999971,4290
0.8869000000000007,3068
0.8869333333333316,3184
0.8869333333333334,2652
0.8869333333333338,78
0.8869666666666802,177
0.8869666666666944,2982
0.8870333333333313,3887
0.8870666666666676,1193
0.8870666666666676,5377
0.8870999999999967,5438
0.8871333333333382,133
0.8872,3375
0.8872333333333335,2371
0.887233333333338,2707
0.887233333333338,2708
0.8872666666666689,2464
0.8873666666666669,2769
0.8873999999999995,3522
0.8873999999999995,3670
0.8873999999999995,4220
0.8875000000000028,1260
0.8875000000000028,3182
0.8875333333333337,2454
0.8875333333333373,4450
0.8875666666666717,1351
0.8876,2363
0.8876000000000062,3518
0.8876333333333264,3210
0.8876333333333335,658
0.8876666666666666,620
0.8876666666666679,4463
0.8876666666666893,1139
0.8876999999999988,5400
0.8877333333333333,5349
0.8877666666666642,1789
0.8877666666666668,2382
0.8877666666666677,2688
0.8877999999999986,723
0.8877999999999986,4673
0.8878000000000004,3322
0.887833333333333,3129
0.887833333333333,3212
0.887833333333333,3985
0.887833333333333,4535
0.8878333333333366,3827
0.8878666666666675,3850
0.8878666666666692,4451
0.8879333333333346,5470
0.8879333333333363,3142
0.8879333333333363,3189
0.8879333333333435,5524
0.8879666666666637,2287
0.8879666666666672,990
0.8879666666666672,3658
0.887966666666669,3075
0.8879666666666708,3395
0.887966666666685,1115
0.887966666666685,2865
0.88799999999992,4795
0.8880333333333326,3993
0.8880666666666635,5136
0.888066666666667,2018
0.8881000000000014,3378
0.8881000000000085,760
0.8881000000000085,4262
0.8881333333333332,5340
0.8881333333333359,5214
0.8881333333333359,5347
0.8881333333333714,4951
0.8881666666666685,5490
0.8881666666666703,463
0.8881666666666703,715
0.8881666666666774,1780
0.8881999999999999,5342
0.8882000000000012,5472
0.8882000000000119,2122
0.8882333333333321,3092
0.888233333333333,2381
0.8882333333333463,848
0.888300000000001,257
0.8883000000000152,3956
0.888300000000072,2604
0.8883333333333354,4547
0.8883666666666699,719
0.8884000000000007,2707
0.8884000000000007,2771
0.8884666666666661,732
0.8885000000000005,4695
0.8885000000000218,3489
0.8885333333333421,1996
0.8885666666666623,2081
0.8885666666666658,4868
0.8885666666666667,2656
0.8886000000000003,4826
0.8886333333333312,2856
0.8886333333333338,1861
0.8886666666666692,2702
0.8886666666666692,5153
0.8887,3118
0.8887000000000005,4821
0.8887666666666671,2655
0.8888000000000016,5473
0.8888333333333378,2090
0.8889333333333376,5397
0.8889333333333411,1786
0.8889333333333411,2762
0.8889666666666685,1274
0.8889666666666685,3323
0.8889999999999993,2422
0.8890000000000029,1899
0.88900000000001,3232
0.8890333333333338,1869
0.8890999999999849,4581
0.8890999999999991,2663
0.8890999999999991,4510
0.8891000000000133,5571
0.8891333333333407,1270
0.8891333333333478,3911
0.8892000000000024,4556
0.8892333333333333,5372
0.8892333333333369,5177
0.889333333333334,1841
0.8893666666666675,469
0.8893666666666675,5197
0.8893666666666888,239
0.889400000000002,3410
0.8894333333333346,5458
0.8894333333333364,2731
0.8894333333333364,3133
0.8894333333333435,2553
0.8894666666666637,108
0.889466666666678,2556
0.8894999999999982,2096
0.8895333333333326,5562
0.8895333333333397,1972
0.8895666666666671,657
0.8895666666666671,1348
0.8895666666666671,2628
0.8895666666666742,4234
0.8895666666666813,4051
0.8896000000000015,3356
0.8896333333333324,3346
0.8896333333333324,4687
0.8896333333333359,2294
0.8896666666666668,3635
0.8896666666666704,674
0.8897000000000004,2636
0.8897000000000048,2179
0.8897000000000048,4241
0.8897333333333322,4891
0.8897333333333393,1906
0.8897999999999939,1344
0.8897999999999939,2478
0.889800000000001,2011
0.889800000000001,2014
0.889800000000001,5510
0.8898666666666628,2831
0.8898666666666699,3159
0.8898999999999972,3143
0.8899000000000004,4843
0.8899000000000008,2665
0.8899000000000008,4683
0.8899000000000008,5474
0.8899000000000044,4001
0.8899333333333317,2288
0.8899333333333388,2004
0.889966666666667,4818
0.8899666666666732,655
0.8900000000000006,1155
0.8900000000000006,2416
0.8900333333333332,5333
0.890033333333335,666
0.890033333333335,4509
0.8900999999999897,1009
0.8901333333333312,2272
0.8901333333333339,1889
0.8901333333333339,2615
0.8901333333333383,2501
0.8901666666666586,2573
0.8901666666666728,4244
0.8902000000000001,592
0.8902000000000001,3118
0.890200000000001,2391
0.8902333333333345,3834
0.8902666666666668,5340
0.890266666666669,2683
0.8902999999999999,4216
0.8902999999999999,5121
0.8903333333333379,3154
0.8903666666666616,3852
0.8903666666666652,830
0.890366666666667,2655
0.8903666666666679,2366
0.8903666666666723,3442
0.8903999999999996,2412
0.8904000000000032,4492
0.8904000000000138,2547
0.8904000000000281,2216
0.8904333333333336,4842
0.8904333333333341,2771
0.8904333333333359,5359
0.8904666666666685,686
0.8904666666666685,2686
0.890500000000003,2102
0.8905333333333338,1848
0.8905333333333338,3652
0.8905666666666576,2499
0.8905666666666683,2685
0.8905666666666683,3644
0.8905666666666718,1992
0.8905666666666718,2710
0.8906000000000001,5341
0.8906333333333336,3144
0.8906666666666752,3569
0.8906999999999989,2700
0.8906999999999989,5170
0.8907000000000007,1174
0.8907000000000025,1229
0.8907666666666643,1916
0.8907666666666643,3186
0.8907666666666665,5318
0.8907666666666669,1860
0.8907666666666927,4577
0.8907999999999987,4499
0.8908666666666676,2030
0.8908666666666676,5353
0.8908666666666694,3077
0.8908666666666694,5488
0.8909000000000091,3439
0.8909333333333329,5385
0.891,5371
0.8910333333333345,4439
0.8910333333333398,1959
0.8910666666666667,80
0.8910666666666671,2405
0.8910666666666671,2675
0.8910666666666742,4699
0.891099999999998,5398
0.8911000000000002,4837
0.8911000000000007,1841
0.8911333333333147,3566
0.8911333333333338,88
0.891133333333336,2689
0.8911999999999978,2472
0.8912,5322
0.891200000000012,2117
